targetB,Brand_name
ENSG00000067182,Tagrisso
ENSG00000115415,Tagrisso
ENSG00000170581,Tagrisso
ENSG00000067182,Portrazza
ENSG00000115415,Portrazza
ENSG00000170581,Portrazza
ENSG00000067182,Exkivity
ENSG00000115415,Exkivity
ENSG00000170581,Exkivity
ENSG00000067182,Alunbrig
ENSG00000115415,Alunbrig
ENSG00000170581,Alunbrig
ENSG00000067182,Vizimpro
ENSG00000115415,Vizimpro
ENSG00000170581,Vizimpro
ENSG00000067182,Gilotrif
ENSG00000115415,Gilotrif
ENSG00000170581,Gilotrif
ENSG00000067182,Rybrevant
ENSG00000115415,Rybrevant
ENSG00000170581,Rybrevant
ENSG00000006125,Libtayo
ENSG00000121594,Libtayo
ENSG00000006125,Opdualag
ENSG00000169550,Tecvayli
NA,Orgovyx
ENSG00000114416,Blenrep
ENSG00000163468,Blenrep
ENSG00000150991,Farydak
ENSG00000163468,Farydak
ENSG00000006125,Jemperli
ENSG00000142798,Cyramza
ENSG00000160691,Cyramza
ENSG00000179776,Cyramza
ENSG00000123358,Venclexta
ENSG00000065328,Cosela
ENSG00000103479,Cosela
ENSG00000073050,Rubraca
ENSG00000092847,Rubraca
ENSG00000118518,Rubraca
ENSG00000131747,Rubraca
ENSG00000143799,Rubraca
ENSG00000147874,Rubraca
ENSG00000150991,Rubraca
ENSG00000166884,Rubraca
ENSG00000189403,Rubraca
ENSG00000196419,Rubraca
ENSG00000253729,Rubraca
ENSG00000073050,Lynparza
ENSG00000092847,Lynparza
ENSG00000118518,Lynparza
ENSG00000131747,Lynparza
ENSG00000143799,Lynparza
ENSG00000147874,Lynparza
ENSG00000150991,Lynparza
ENSG00000166884,Lynparza
ENSG00000189403,Lynparza
ENSG00000196419,Lynparza
ENSG00000253729,Lynparza
ENSG00000004478,Fluoroestradiol F-18
ENSG00000010810,Fluoroestradiol F-18
ENSG00000100784,Fluoroestradiol F-18
ENSG00000108443,Fluoroestradiol F-18
ENSG00000117676,Fluoroestradiol F-18
ENSG00000142192,Fluoroestradiol F-18
ENSG00000142330,Fluoroestradiol F-18
ENSG00000164885,Fluoroestradiol F-18
ENSG00000164924,Fluoroestradiol F-18
ENSG00000165732,Fluoroestradiol F-18
ENSG00000166033,Fluoroestradiol F-18
ENSG00000167552,Fluoroestradiol F-18
ENSG00000170027,Fluoroestradiol F-18
ENSG00000175166,Fluoroestradiol F-18
ENSG00000175203,Fluoroestradiol F-18
ENSG00000175793,Fluoroestradiol F-18
ENSG00000177189,Fluoroestradiol F-18
ENSG00000185624,Fluoroestradiol F-18
ENSG00000188906,Fluoroestradiol F-18
ENSG00000112715,Lenvima
ENSG00000149177,Lenvima
ENSG00000158092,Lenvima
ENSG00000160691,Lenvima
ENSG00000149177,Lorbrena
ENSG00000013275,Ninlaro
ENSG00000087191,Ninlaro
ENSG00000100567,Ninlaro
ENSG00000101182,Ninlaro
ENSG00000138443,Ninlaro
ENSG00000147010,Ninlaro
ENSG00000148082,Ninlaro
ENSG00000150991,Ninlaro
ENSG00000161057,Ninlaro
ENSG00000186153,Ninlaro
ENSG00000197170,Ninlaro
ENSG00000240065,Ninlaro
ENSG00000276293,Ninlaro
ENSG00000104695,Gavreto
ENSG00000137076,Gavreto
ENSG00000168002,Gavreto
ENSG00000170027,Gavreto
ENSG00000188191,Gavreto
ENSG00000010810,Fotivda
ENSG00000094796,Fotivda
ENSG00000101336,Fotivda
ENSG00000164916,Fotivda
ENSG00000177885,Fotivda
ENSG00000186432,Fotivda
ENSG00000205439,Fotivda
ENSG00000106070,Xospata
ENSG00000006125,Vitrakvi
ENSG00000127022,Vitrakvi
ENSG00000134259,Vitrakvi
ENSG00000160691,Vitrakvi
ENSG00000206052,Vitrakvi
ENSG00000137076,Alecensa
ENSG00000149177,Alecensa
ENSG00000066427,Piqray
ENSG00000100368,Piqray
ENSG00000177885,Piqray
ENSG00000142192,Lumakras
ENSG00000143398,Lumakras
ENSG00000142192,Krazati
ENSG00000143398,Krazati
ENSG00000001626,Zykadia
ENSG00000087586,Zykadia
ENSG00000116030,Zykadia
ENSG00000116478,Zykadia
ENSG00000137203,Zykadia
ENSG00000141456,Zykadia
ENSG00000149177,Zykadia
ENSG00000178999,Zykadia
ENSG00000102882,Cotellic
ENSG00000109971,Cotellic
ENSG00000137693,Cotellic
ENSG00000141068,Cotellic
ENSG00000142192,Cotellic
ENSG00000166913,Cotellic
ENSG00000172530,Cotellic
ENSG00000102882,Mektovi
ENSG00000109971,Mektovi
ENSG00000137693,Mektovi
ENSG00000141068,Mektovi
ENSG00000142192,Mektovi
ENSG00000166913,Mektovi
ENSG00000172530,Mektovi
ENSG00000101266,Retevmo
ENSG00000104695,Retevmo
ENSG00000137076,Retevmo
ENSG00000168002,Retevmo
ENSG00000170027,Retevmo
ENSG00000188191,Retevmo
ENSG00000006125,Rozlytrek
ENSG00000071537,Rozlytrek
ENSG00000127947,Rozlytrek
ENSG00000134259,Rozlytrek
ENSG00000142192,Rozlytrek
ENSG00000149177,Rozlytrek
ENSG00000000938,Tepmetko
ENSG00000007264,Tepmetko
ENSG00000010017,Tepmetko
ENSG00000019991,Tepmetko
ENSG00000070159,Tepmetko
ENSG00000071051,Tepmetko
ENSG00000074966,Tepmetko
ENSG00000105647,Tepmetko
ENSG00000115290,Tepmetko
ENSG00000117461,Tepmetko
ENSG00000127947,Tepmetko
ENSG00000131746,Tepmetko
ENSG00000134215,Tepmetko
ENSG00000141738,Tepmetko
ENSG00000145715,Tepmetko
ENSG00000149177,Tepmetko
ENSG00000158092,Tepmetko
ENSG00000160293,Tepmetko
ENSG00000176105,Tepmetko
ENSG00000197943,Tepmetko
ENSG00000198753,Tepmetko
ENSG00000000938,Tabrecta
ENSG00000007264,Tabrecta
ENSG00000010017,Tabrecta
ENSG00000019991,Tabrecta
ENSG00000070159,Tabrecta
ENSG00000071051,Tabrecta
ENSG00000074966,Tabrecta
ENSG00000105647,Tabrecta
ENSG00000115290,Tabrecta
ENSG00000117461,Tabrecta
ENSG00000127947,Tabrecta
ENSG00000131746,Tabrecta
ENSG00000134215,Tabrecta
ENSG00000141738,Tabrecta
ENSG00000145715,Tabrecta
ENSG00000149177,Tabrecta
ENSG00000158092,Tabrecta
ENSG00000160293,Tabrecta
ENSG00000176105,Tabrecta
ENSG00000197943,Tabrecta
ENSG00000198753,Tabrecta
ENSG00000105401,Braftovi
ENSG00000109971,Braftovi
ENSG00000166913,Braftovi
ENSG00000171132,Braftovi
ENSG00000000938,Tagrisso
ENSG00000006125,Tagrisso
ENSG00000011485,Tagrisso
ENSG00000033327,Tagrisso
ENSG00000043462,Tagrisso
ENSG00000050748,Tagrisso
ENSG00000069869,Tagrisso
ENSG00000071051,Tagrisso
ENSG00000071537,Tagrisso
ENSG00000087586,Tagrisso
ENSG00000088930,Tagrisso
ENSG00000092758,Tagrisso
ENSG00000099942,Tagrisso
ENSG00000100324,Tagrisso
ENSG00000100351,Tagrisso
ENSG00000100485,Tagrisso
ENSG00000101182,Tagrisso
ENSG00000102606,Tagrisso
ENSG00000103266,Tagrisso
ENSG00000105401,Tagrisso
ENSG00000105647,Tagrisso
ENSG00000107263,Tagrisso
ENSG00000107295,Tagrisso
ENSG00000107643,Tagrisso
ENSG00000109458,Tagrisso
ENSG00000109971,Tagrisso
ENSG00000113070,Tagrisso
ENSG00000113580,Tagrisso
ENSG00000115145,Tagrisso
ENSG00000115325,Tagrisso
ENSG00000117461,Tagrisso
ENSG00000120694,Tagrisso
ENSG00000123384,Tagrisso
ENSG00000123908,Tagrisso
ENSG00000124882,Tagrisso
ENSG00000126561,Tagrisso
ENSG00000127191,Tagrisso
ENSG00000127824,Tagrisso
ENSG00000127947,Tagrisso
ENSG00000131746,Tagrisso
ENSG00000136235,Tagrisso
ENSG00000137076,Tagrisso
ENSG00000137267,Tagrisso
ENSG00000137462,Tagrisso
ENSG00000137486,Tagrisso
ENSG00000138798,Tagrisso
ENSG00000140575,Tagrisso
ENSG00000140600,Tagrisso
ENSG00000141480,Tagrisso
ENSG00000142192,Tagrisso
ENSG00000142627,Tagrisso
ENSG00000142949,Tagrisso
ENSG00000144749,Tagrisso
ENSG00000145715,Tagrisso
ENSG00000146674,Tagrisso
ENSG00000147010,Tagrisso
ENSG00000149177,Tagrisso
ENSG00000149269,Tagrisso
ENSG00000149428,Tagrisso
ENSG00000151834,Tagrisso
ENSG00000154229,Tagrisso
ENSG00000158092,Tagrisso
ENSG00000158402,Tagrisso
ENSG00000159352,Tagrisso
ENSG00000161203,Tagrisso
ENSG00000166313,Tagrisso
ENSG00000166598,Tagrisso
ENSG00000167552,Tagrisso
ENSG00000169045,Tagrisso
ENSG00000169047,Tagrisso
ENSG00000169139,Tagrisso
ENSG00000169398,Tagrisso
ENSG00000170312,Tagrisso
ENSG00000171132,Tagrisso
ENSG00000174437,Tagrisso
ENSG00000174808,Tagrisso
ENSG00000176105,Tagrisso
ENSG00000178078,Tagrisso
ENSG00000183020,Tagrisso
ENSG00000184144,Tagrisso
ENSG00000188191,Tagrisso
ENSG00000189043,Tagrisso
ENSG00000196961,Tagrisso
ENSG00000197943,Tagrisso
ENSG00000198399,Tagrisso
ENSG00000198668,Tagrisso
ENSG00000213658,Tagrisso
ENSG00000253729,Tagrisso
ENSG00000000938,Portrazza
ENSG00000006125,Portrazza
ENSG00000011485,Portrazza
ENSG00000033327,Portrazza
ENSG00000043462,Portrazza
ENSG00000050748,Portrazza
ENSG00000069869,Portrazza
ENSG00000071051,Portrazza
ENSG00000071537,Portrazza
ENSG00000087586,Portrazza
ENSG00000088930,Portrazza
ENSG00000092758,Portrazza
ENSG00000099942,Portrazza
ENSG00000100324,Portrazza
ENSG00000100351,Portrazza
ENSG00000100485,Portrazza
ENSG00000101182,Portrazza
ENSG00000102606,Portrazza
ENSG00000103266,Portrazza
ENSG00000105401,Portrazza
ENSG00000105647,Portrazza
ENSG00000107263,Portrazza
ENSG00000107295,Portrazza
ENSG00000107643,Portrazza
ENSG00000109458,Portrazza
ENSG00000109971,Portrazza
ENSG00000113070,Portrazza
ENSG00000113580,Portrazza
ENSG00000115145,Portrazza
ENSG00000115325,Portrazza
ENSG00000117461,Portrazza
ENSG00000120694,Portrazza
ENSG00000123384,Portrazza
ENSG00000123908,Portrazza
ENSG00000124882,Portrazza
ENSG00000126561,Portrazza
ENSG00000127191,Portrazza
ENSG00000127824,Portrazza
ENSG00000127947,Portrazza
ENSG00000131746,Portrazza
ENSG00000136235,Portrazza
ENSG00000137076,Portrazza
ENSG00000137267,Portrazza
ENSG00000137462,Portrazza
ENSG00000137486,Portrazza
ENSG00000138798,Portrazza
ENSG00000140575,Portrazza
ENSG00000140600,Portrazza
ENSG00000141480,Portrazza
ENSG00000142192,Portrazza
ENSG00000142627,Portrazza
ENSG00000142949,Portrazza
ENSG00000144749,Portrazza
ENSG00000145715,Portrazza
ENSG00000146674,Portrazza
ENSG00000147010,Portrazza
ENSG00000149177,Portrazza
ENSG00000149269,Portrazza
ENSG00000149428,Portrazza
ENSG00000151834,Portrazza
ENSG00000154229,Portrazza
ENSG00000158092,Portrazza
ENSG00000158402,Portrazza
ENSG00000159352,Portrazza
ENSG00000161203,Portrazza
ENSG00000166313,Portrazza
ENSG00000166598,Portrazza
ENSG00000167552,Portrazza
ENSG00000169045,Portrazza
ENSG00000169047,Portrazza
ENSG00000169139,Portrazza
ENSG00000169398,Portrazza
ENSG00000170312,Portrazza
ENSG00000171132,Portrazza
ENSG00000174437,Portrazza
ENSG00000174808,Portrazza
ENSG00000176105,Portrazza
ENSG00000178078,Portrazza
ENSG00000183020,Portrazza
ENSG00000184144,Portrazza
ENSG00000188191,Portrazza
ENSG00000189043,Portrazza
ENSG00000196961,Portrazza
ENSG00000197943,Portrazza
ENSG00000198399,Portrazza
ENSG00000198668,Portrazza
ENSG00000213658,Portrazza
ENSG00000253729,Portrazza
ENSG00000000938,Exkivity
ENSG00000006125,Exkivity
ENSG00000011485,Exkivity
ENSG00000033327,Exkivity
ENSG00000043462,Exkivity
ENSG00000050748,Exkivity
ENSG00000069869,Exkivity
ENSG00000071051,Exkivity
ENSG00000071537,Exkivity
ENSG00000087586,Exkivity
ENSG00000088930,Exkivity
ENSG00000092758,Exkivity
ENSG00000099942,Exkivity
ENSG00000100324,Exkivity
ENSG00000100351,Exkivity
ENSG00000100485,Exkivity
ENSG00000101182,Exkivity
ENSG00000102606,Exkivity
ENSG00000103266,Exkivity
ENSG00000105401,Exkivity
ENSG00000105647,Exkivity
ENSG00000107263,Exkivity
ENSG00000107295,Exkivity
ENSG00000107643,Exkivity
ENSG00000109458,Exkivity
ENSG00000109971,Exkivity
ENSG00000113070,Exkivity
ENSG00000113580,Exkivity
ENSG00000115145,Exkivity
ENSG00000115325,Exkivity
ENSG00000117461,Exkivity
ENSG00000120694,Exkivity
ENSG00000123384,Exkivity
ENSG00000123908,Exkivity
ENSG00000124882,Exkivity
ENSG00000126561,Exkivity
ENSG00000127191,Exkivity
ENSG00000127824,Exkivity
ENSG00000127947,Exkivity
ENSG00000131746,Exkivity
ENSG00000136235,Exkivity
ENSG00000137076,Exkivity
ENSG00000137267,Exkivity
ENSG00000137462,Exkivity
ENSG00000137486,Exkivity
ENSG00000138798,Exkivity
ENSG00000140575,Exkivity
ENSG00000140600,Exkivity
ENSG00000141480,Exkivity
ENSG00000142192,Exkivity
ENSG00000142627,Exkivity
ENSG00000142949,Exkivity
ENSG00000144749,Exkivity
ENSG00000145715,Exkivity
ENSG00000146674,Exkivity
ENSG00000147010,Exkivity
ENSG00000149177,Exkivity
ENSG00000149269,Exkivity
ENSG00000149428,Exkivity
ENSG00000151834,Exkivity
ENSG00000154229,Exkivity
ENSG00000158092,Exkivity
ENSG00000158402,Exkivity
ENSG00000159352,Exkivity
ENSG00000161203,Exkivity
ENSG00000166313,Exkivity
ENSG00000166598,Exkivity
ENSG00000167552,Exkivity
ENSG00000169045,Exkivity
ENSG00000169047,Exkivity
ENSG00000169139,Exkivity
ENSG00000169398,Exkivity
ENSG00000170312,Exkivity
ENSG00000171132,Exkivity
ENSG00000174437,Exkivity
ENSG00000174808,Exkivity
ENSG00000176105,Exkivity
ENSG00000178078,Exkivity
ENSG00000183020,Exkivity
ENSG00000184144,Exkivity
ENSG00000188191,Exkivity
ENSG00000189043,Exkivity
ENSG00000196961,Exkivity
ENSG00000197943,Exkivity
ENSG00000198399,Exkivity
ENSG00000198668,Exkivity
ENSG00000213658,Exkivity
ENSG00000253729,Exkivity
ENSG00000000938,Alunbrig
ENSG00000006125,Alunbrig
ENSG00000011485,Alunbrig
ENSG00000033327,Alunbrig
ENSG00000043462,Alunbrig
ENSG00000050748,Alunbrig
ENSG00000069869,Alunbrig
ENSG00000071051,Alunbrig
ENSG00000071537,Alunbrig
ENSG00000087586,Alunbrig
ENSG00000088930,Alunbrig
ENSG00000092758,Alunbrig
ENSG00000099942,Alunbrig
ENSG00000100324,Alunbrig
ENSG00000100351,Alunbrig
ENSG00000100485,Alunbrig
ENSG00000101182,Alunbrig
ENSG00000102606,Alunbrig
ENSG00000103266,Alunbrig
ENSG00000105401,Alunbrig
ENSG00000105647,Alunbrig
ENSG00000107263,Alunbrig
ENSG00000107295,Alunbrig
ENSG00000107643,Alunbrig
ENSG00000109458,Alunbrig
ENSG00000109971,Alunbrig
ENSG00000113070,Alunbrig
ENSG00000113580,Alunbrig
ENSG00000115145,Alunbrig
ENSG00000115325,Alunbrig
ENSG00000117461,Alunbrig
ENSG00000120694,Alunbrig
ENSG00000123384,Alunbrig
ENSG00000123908,Alunbrig
ENSG00000124882,Alunbrig
ENSG00000126561,Alunbrig
ENSG00000127191,Alunbrig
ENSG00000127824,Alunbrig
ENSG00000127947,Alunbrig
ENSG00000131746,Alunbrig
ENSG00000136235,Alunbrig
ENSG00000137076,Alunbrig
ENSG00000137267,Alunbrig
ENSG00000137462,Alunbrig
ENSG00000137486,Alunbrig
ENSG00000138798,Alunbrig
ENSG00000140575,Alunbrig
ENSG00000140600,Alunbrig
ENSG00000141480,Alunbrig
ENSG00000142192,Alunbrig
ENSG00000142627,Alunbrig
ENSG00000142949,Alunbrig
ENSG00000144749,Alunbrig
ENSG00000145715,Alunbrig
ENSG00000146674,Alunbrig
ENSG00000147010,Alunbrig
ENSG00000149177,Alunbrig
ENSG00000149269,Alunbrig
ENSG00000149428,Alunbrig
ENSG00000151834,Alunbrig
ENSG00000154229,Alunbrig
ENSG00000158092,Alunbrig
ENSG00000158402,Alunbrig
ENSG00000159352,Alunbrig
ENSG00000161203,Alunbrig
ENSG00000166313,Alunbrig
ENSG00000166598,Alunbrig
ENSG00000167552,Alunbrig
ENSG00000169045,Alunbrig
ENSG00000169047,Alunbrig
ENSG00000169139,Alunbrig
ENSG00000169398,Alunbrig
ENSG00000170312,Alunbrig
ENSG00000171132,Alunbrig
ENSG00000174437,Alunbrig
ENSG00000174808,Alunbrig
ENSG00000176105,Alunbrig
ENSG00000178078,Alunbrig
ENSG00000183020,Alunbrig
ENSG00000184144,Alunbrig
ENSG00000188191,Alunbrig
ENSG00000189043,Alunbrig
ENSG00000196961,Alunbrig
ENSG00000197943,Alunbrig
ENSG00000198399,Alunbrig
ENSG00000198668,Alunbrig
ENSG00000213658,Alunbrig
ENSG00000253729,Alunbrig
ENSG00000000938,Vizimpro
ENSG00000006125,Vizimpro
ENSG00000007264,Vizimpro
ENSG00000010810,Vizimpro
ENSG00000011485,Vizimpro
ENSG00000033327,Vizimpro
ENSG00000043462,Vizimpro
ENSG00000050748,Vizimpro
ENSG00000069869,Vizimpro
ENSG00000070159,Vizimpro
ENSG00000071051,Vizimpro
ENSG00000071537,Vizimpro
ENSG00000074966,Vizimpro
ENSG00000078747,Vizimpro
ENSG00000087586,Vizimpro
ENSG00000088930,Vizimpro
ENSG00000090776,Vizimpro
ENSG00000092758,Vizimpro
ENSG00000099942,Vizimpro
ENSG00000100324,Vizimpro
ENSG00000100351,Vizimpro
ENSG00000100485,Vizimpro
ENSG00000101182,Vizimpro
ENSG00000102606,Vizimpro
ENSG00000103266,Vizimpro
ENSG00000105401,Vizimpro
ENSG00000105647,Vizimpro
ENSG00000107263,Vizimpro
ENSG00000107295,Vizimpro
ENSG00000107643,Vizimpro
ENSG00000109458,Vizimpro
ENSG00000109971,Vizimpro
ENSG00000113070,Vizimpro
ENSG00000113580,Vizimpro
ENSG00000115145,Vizimpro
ENSG00000115325,Vizimpro
ENSG00000117461,Vizimpro
ENSG00000120694,Vizimpro
ENSG00000123384,Vizimpro
ENSG00000123908,Vizimpro
ENSG00000124882,Vizimpro
ENSG00000126561,Vizimpro
ENSG00000127191,Vizimpro
ENSG00000127824,Vizimpro
ENSG00000127947,Vizimpro
ENSG00000131746,Vizimpro
ENSG00000132535,Vizimpro
ENSG00000134215,Vizimpro
ENSG00000136235,Vizimpro
ENSG00000137076,Vizimpro
ENSG00000137267,Vizimpro
ENSG00000137462,Vizimpro
ENSG00000137486,Vizimpro
ENSG00000138095,Vizimpro
ENSG00000138798,Vizimpro
ENSG00000140575,Vizimpro
ENSG00000140600,Vizimpro
ENSG00000141480,Vizimpro
ENSG00000141738,Vizimpro
ENSG00000142192,Vizimpro
ENSG00000142627,Vizimpro
ENSG00000142949,Vizimpro
ENSG00000144749,Vizimpro
ENSG00000145715,Vizimpro
ENSG00000146674,Vizimpro
ENSG00000147010,Vizimpro
ENSG00000149177,Vizimpro
ENSG00000149269,Vizimpro
ENSG00000149428,Vizimpro
ENSG00000151834,Vizimpro
ENSG00000154229,Vizimpro
ENSG00000158092,Vizimpro
ENSG00000158402,Vizimpro
ENSG00000159352,Vizimpro
ENSG00000160293,Vizimpro
ENSG00000161203,Vizimpro
ENSG00000166313,Vizimpro
ENSG00000166598,Vizimpro
ENSG00000167552,Vizimpro
ENSG00000169045,Vizimpro
ENSG00000169047,Vizimpro
ENSG00000169139,Vizimpro
ENSG00000169398,Vizimpro
ENSG00000170312,Vizimpro
ENSG00000171132,Vizimpro
ENSG00000173406,Vizimpro
ENSG00000174437,Vizimpro
ENSG00000174808,Vizimpro
ENSG00000176105,Vizimpro
ENSG00000178078,Vizimpro
ENSG00000183020,Vizimpro
ENSG00000184144,Vizimpro
ENSG00000188191,Vizimpro
ENSG00000189043,Vizimpro
ENSG00000196961,Vizimpro
ENSG00000197943,Vizimpro
ENSG00000198399,Vizimpro
ENSG00000198668,Vizimpro
ENSG00000213658,Vizimpro
ENSG00000253729,Vizimpro
ENSG00000000938,Gilotrif
ENSG00000006125,Gilotrif
ENSG00000007264,Gilotrif
ENSG00000010810,Gilotrif
ENSG00000011485,Gilotrif
ENSG00000033327,Gilotrif
ENSG00000043462,Gilotrif
ENSG00000050748,Gilotrif
ENSG00000069869,Gilotrif
ENSG00000070159,Gilotrif
ENSG00000071051,Gilotrif
ENSG00000071537,Gilotrif
ENSG00000074966,Gilotrif
ENSG00000078747,Gilotrif
ENSG00000087586,Gilotrif
ENSG00000088930,Gilotrif
ENSG00000090776,Gilotrif
ENSG00000092758,Gilotrif
ENSG00000099942,Gilotrif
ENSG00000100324,Gilotrif
ENSG00000100351,Gilotrif
ENSG00000100485,Gilotrif
ENSG00000101182,Gilotrif
ENSG00000102606,Gilotrif
ENSG00000103266,Gilotrif
ENSG00000105401,Gilotrif
ENSG00000105647,Gilotrif
ENSG00000107263,Gilotrif
ENSG00000107295,Gilotrif
ENSG00000107643,Gilotrif
ENSG00000109458,Gilotrif
ENSG00000109971,Gilotrif
ENSG00000113070,Gilotrif
ENSG00000113580,Gilotrif
ENSG00000115145,Gilotrif
ENSG00000115325,Gilotrif
ENSG00000117461,Gilotrif
ENSG00000120694,Gilotrif
ENSG00000123384,Gilotrif
ENSG00000123908,Gilotrif
ENSG00000124882,Gilotrif
ENSG00000126561,Gilotrif
ENSG00000127191,Gilotrif
ENSG00000127824,Gilotrif
ENSG00000127947,Gilotrif
ENSG00000131746,Gilotrif
ENSG00000132535,Gilotrif
ENSG00000134215,Gilotrif
ENSG00000136235,Gilotrif
ENSG00000137076,Gilotrif
ENSG00000137267,Gilotrif
ENSG00000137462,Gilotrif
ENSG00000137486,Gilotrif
ENSG00000138095,Gilotrif
ENSG00000138798,Gilotrif
ENSG00000140575,Gilotrif
ENSG00000140600,Gilotrif
ENSG00000141480,Gilotrif
ENSG00000141738,Gilotrif
ENSG00000142192,Gilotrif
ENSG00000142627,Gilotrif
ENSG00000142949,Gilotrif
ENSG00000144749,Gilotrif
ENSG00000145715,Gilotrif
ENSG00000146674,Gilotrif
ENSG00000147010,Gilotrif
ENSG00000149177,Gilotrif
ENSG00000149269,Gilotrif
ENSG00000149428,Gilotrif
ENSG00000151834,Gilotrif
ENSG00000154229,Gilotrif
ENSG00000158092,Gilotrif
ENSG00000158402,Gilotrif
ENSG00000159352,Gilotrif
ENSG00000160293,Gilotrif
ENSG00000161203,Gilotrif
ENSG00000166313,Gilotrif
ENSG00000166598,Gilotrif
ENSG00000167552,Gilotrif
ENSG00000169045,Gilotrif
ENSG00000169047,Gilotrif
ENSG00000169139,Gilotrif
ENSG00000169398,Gilotrif
ENSG00000170312,Gilotrif
ENSG00000171132,Gilotrif
ENSG00000173406,Gilotrif
ENSG00000174437,Gilotrif
ENSG00000174808,Gilotrif
ENSG00000176105,Gilotrif
ENSG00000178078,Gilotrif
ENSG00000183020,Gilotrif
ENSG00000184144,Gilotrif
ENSG00000188191,Gilotrif
ENSG00000189043,Gilotrif
ENSG00000196961,Gilotrif
ENSG00000197943,Gilotrif
ENSG00000198399,Gilotrif
ENSG00000198668,Gilotrif
ENSG00000213658,Gilotrif
ENSG00000253729,Gilotrif
ENSG00000000938,Rybrevant
ENSG00000006125,Rybrevant
ENSG00000007264,Rybrevant
ENSG00000010017,Rybrevant
ENSG00000011485,Rybrevant
ENSG00000019991,Rybrevant
ENSG00000033327,Rybrevant
ENSG00000043462,Rybrevant
ENSG00000050748,Rybrevant
ENSG00000069869,Rybrevant
ENSG00000070159,Rybrevant
ENSG00000071051,Rybrevant
ENSG00000071537,Rybrevant
ENSG00000074966,Rybrevant
ENSG00000087586,Rybrevant
ENSG00000088930,Rybrevant
ENSG00000092758,Rybrevant
ENSG00000099942,Rybrevant
ENSG00000100324,Rybrevant
ENSG00000100351,Rybrevant
ENSG00000100485,Rybrevant
ENSG00000101182,Rybrevant
ENSG00000102606,Rybrevant
ENSG00000103266,Rybrevant
ENSG00000105401,Rybrevant
ENSG00000105647,Rybrevant
ENSG00000107263,Rybrevant
ENSG00000107295,Rybrevant
ENSG00000107643,Rybrevant
ENSG00000109458,Rybrevant
ENSG00000109971,Rybrevant
ENSG00000113070,Rybrevant
ENSG00000113580,Rybrevant
ENSG00000115145,Rybrevant
ENSG00000115290,Rybrevant
ENSG00000115325,Rybrevant
ENSG00000117461,Rybrevant
ENSG00000120694,Rybrevant
ENSG00000123384,Rybrevant
ENSG00000123908,Rybrevant
ENSG00000124882,Rybrevant
ENSG00000126561,Rybrevant
ENSG00000127191,Rybrevant
ENSG00000127824,Rybrevant
ENSG00000127947,Rybrevant
ENSG00000131746,Rybrevant
ENSG00000134215,Rybrevant
ENSG00000136235,Rybrevant
ENSG00000137076,Rybrevant
ENSG00000137267,Rybrevant
ENSG00000137462,Rybrevant
ENSG00000137486,Rybrevant
ENSG00000138798,Rybrevant
ENSG00000140575,Rybrevant
ENSG00000140600,Rybrevant
ENSG00000141480,Rybrevant
ENSG00000141738,Rybrevant
ENSG00000142192,Rybrevant
ENSG00000142627,Rybrevant
ENSG00000142949,Rybrevant
ENSG00000144749,Rybrevant
ENSG00000145715,Rybrevant
ENSG00000146674,Rybrevant
ENSG00000147010,Rybrevant
ENSG00000149177,Rybrevant
ENSG00000149269,Rybrevant
ENSG00000149428,Rybrevant
ENSG00000151834,Rybrevant
ENSG00000154229,Rybrevant
ENSG00000158092,Rybrevant
ENSG00000158402,Rybrevant
ENSG00000159352,Rybrevant
ENSG00000160293,Rybrevant
ENSG00000161203,Rybrevant
ENSG00000166313,Rybrevant
ENSG00000166598,Rybrevant
ENSG00000167552,Rybrevant
ENSG00000169045,Rybrevant
ENSG00000169047,Rybrevant
ENSG00000169139,Rybrevant
ENSG00000169398,Rybrevant
ENSG00000170312,Rybrevant
ENSG00000171132,Rybrevant
ENSG00000174437,Rybrevant
ENSG00000174808,Rybrevant
ENSG00000176105,Rybrevant
ENSG00000178078,Rybrevant
ENSG00000183020,Rybrevant
ENSG00000184144,Rybrevant
ENSG00000188191,Rybrevant
ENSG00000189043,Rybrevant
ENSG00000196961,Rybrevant
ENSG00000197943,Rybrevant
ENSG00000198399,Rybrevant
ENSG00000198668,Rybrevant
ENSG00000198753,Rybrevant
ENSG00000213658,Rybrevant
ENSG00000253729,Rybrevant
ENSG00000136244,Kevzara
NA,Vraylar
NA,Lybalvi
NA,Ingrezza
